taxonomy_section,taxonomy_id,name,handle,friendly_id,controlled_value_count,values_from,sorting,source_commit,source_blob,review_status
base_attributes,2115,Bracket/Brace design,bracket-brace-design,bracket/brace_design,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2116,Knob/Handle design,knob-handle-design,knob/handle_design,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2117,Load capacity,load-capacity,load_capacity,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2118,Cord fastening system,cord-fastening-system,cord_fastening_system,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2119,Molding shape,molding-shape,molding_shape,12,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2121,Spike design,spike-design,spike_design,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2122,Fastener finish,fastener-finish,fastener_finish,21,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2123,Bolt form,bolt-form,bolt_form,19,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2124,Nut form,nut-form,nut_form,27,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2125,Rivet form,rivet-form,rivet_form,12,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2126,Thread direction,thread-direction,thread_direction,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2127,Threaded rod size,threaded-rod-size,threaded_rod_size,29,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2128,Washer form,washer-form,washer_form,14,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2129,Connector design,connector-design,connector_design,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2130,Hook design,hook-design,hook_design,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2131,Metal molding application,metal-molding-application,metal_molding_application,8,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2132,Hardware mounting type,hardware-mounting-type,hardware_mounting_type,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2133,Suitable for water feature type,suitable-for-water-feature-type,suitable_for_water_feature_type,8,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2134,Dryer technology,dryer-technology,dryer_technology,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2135,Duct shape,duct-shape,duct_shape,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2137,HVAC control type,hvac-control-type,hvac_control_type,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2138,Key purpose,key-purpose,key_purpose,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2139,Security level,security-level,security_level,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2140,Pipe clamp design,pipe-clamp-design,pipe_clamp_design,12,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2141,Bathtub base design,bathtub-base-design,bathtub_base_design,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2142,Bathtub skirt shape,bathtub-skirt-shape,bathtub_skirt_shape,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2143,Plumbing trap design,plumbing-trap-design,plumbing_trap_design,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2144,Connecting thread,connecting-thread,connecting_thread,18,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2145,Faucet thread,faucet-thread,faucet_thread,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2146,Drain location,drain-location,drain_location,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2147,Shower base design,shower-base-design,shower_base_design,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2148,Material firmness,material-firmness,material_firmness,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2149,Toilet cover design,toilet-cover-design,toilet_cover_design,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2152,Shower design,shower-design,shower_design,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2154,Sink mounting type,sink-mounting-type,sink_mounting_type,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2155,Sink type,sink-type,sink_type,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2157,Flush system,flush-system,flush_system,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2159,Toilet shape,toilet-shape,toilet_shape,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2161,Placement supported,placement-supported,placement_supported,13,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2162,Motor starting method,motor-starting-method,motor_starting_method,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2163,Circuit breaker panel form,circuit-breaker-panel-form,circuit_breaker_panel_form,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2164,Circuit breaker design,circuit-breaker-design,circuit_breaker_design,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2165,Circuit breaker type,circuit-breaker-type,circuit_breaker_type,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2166,Trip type,trip-type,trip_type,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2167,Shrink ratio,shrink-ratio,shrink_ratio,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2168,Switch control type,switch-control-type,switch_control_type,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2169,Ignition system,ignition-system,ignition_system,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2170,Socket type,socket-type,socket_type,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2171,Solar panel design,solar-panel-design,solar_panel_design,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2172,Solar cell type,solar-cell-type,solar_cell_type,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2173,Solar panel connections,solar-panel-connections,solar_panel_connections,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2174,Wall plate style,wall-plate-style,wall_plate_style,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2175,Engine design,engine-design,engine_design,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2176,Engine purpose,engine-purpose,engine_purpose,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2177,Fuel supply,fuel-supply,fuel_supply,12,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2178,Shaft orientation,shaft-orientation,shaft_orientation,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2179,Start type,start-type,start_type,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2180,Storage tank application,storage-tank-application,storage_tank_application,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2181,Sandblaster application,sandblaster-application,sandblaster_application,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2182,Sander type,sander-type,sander_type,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2183,Rotating direction,rotating-direction,rotating_direction,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2184,Abrasive material,abrasive-material,abrasive_material,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2185,Backing material,backing-material,backing_material,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2186,Grit type,grit-type,grit_type,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2187,Sanding application,sanding-application,sanding_application,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2189,Blade design,blade-design,blade_design,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2190,Body material,body-material,body_material,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2191,Suitable for pipe type,suitable-for-pipe-type,suitable_for_pipe_type,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2192,Chuck type,chuck-type,chuck_type,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2194,Handle design,handle-design,handle_design,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2195,Scaffolding mounting type,scaffolding-mounting-type,scaffolding_mounting_type,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2196,Lathe application,lathe-application,lathe_application,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2197,Device technology,device-technology,device_technology,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2198,Anemometer application,anemometer-application,anemometer_application,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2199,System of measurement,system-of-measurement,system_of_measurement,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2201,Frequency weighting,frequency-weighting,frequency_weighting,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2202,Time weighting,time-weighting,time_weighting,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2203,Tape material,tape-material,tape_material,26,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2204,Thermal detector type,thermal-detector-type,thermal_detector_type,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2205,Thermocouple type,thermocouple-type,thermocouple_type,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2207,Paint brush design,paint-brush-design,paint_brush_design,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2208,Plunger shape,plunger-shape,plunger_shape,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2213,Bevel type,bevel-type,bevel_type,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2214,Socket driver tip,socket-driver-tip,socket_driver_tip,13,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2215,Tool operation,tool-operation,tool_operation,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2216,Tool key tip,tool-key-tip,tool_key_tip,13,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2217,Drive size,drive-size,drive_size,8,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2219,Thickness type,thickness-type,thickness_type,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2220,Tag fastening,tag-fastening,tag_fastening,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2221,Bottle/Container closure,bottle-container-closure,bottle/container_closure,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2222,Bag strap type,bag-strap-type,bag_strap_type,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2223,Tote handle type,tote-handle-type,tote_handle_type,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2224,Spinner type,spinner-type,spinner_type,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2225,Suitcase handle type,suitcase-handle-type,suitcase_handle_type,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2226,Carry options,carry-options,carry_options,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2228,Brightness levels,brightness-levels,brightness_levels,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2229,Light attachment type,light-attachment-type,light_attachment_type,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2230,Bookmark design,bookmark-design,bookmark_design,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2231,Bookmark shape,bookmark-shape,bookmark_shape,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2232,Page layout,page-layout,page_layout,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2233,Binder ring shape,binder-ring-shape,binder_ring_shape,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2234,Paper size,paper-size,paper_size,38,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2235,Tab style,tab-style,tab_style,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2237,Binding style,binding-style,binding_style,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2238,Calendar format,calendar-format,calendar_format,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2240,Paper type,paper-type,paper_type,15,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2242,Band strength,band-strength,band_strength,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2243,Staple wire gauge,staple-wire-gauge,staple_wire_gauge,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2244,Point design,point-design,point_design,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2245,Tack/Pushpin head design,tack-pushpin-head-design,tack/pushpin_head_design,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2246,Recording quality,recording-quality,recording_quality,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2247,Line spacing options,line-spacing-options,line_spacing_options,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2248,Clip type,clip-type,clip_type,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2249,Lens configuration,lens-configuration,lens_configuration,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2251,Stamp type,stamp-type,stamp_type,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2254,Lead grade,lead-grade,lead_grade,21,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2255,Hardness,hardness,hardness,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2256,Marker tip design,marker-tip-design,marker_tip_design,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2257,Pen type,pen-type,pen_type,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2258,Pencil type,pencil-type,pencil_type,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,2261,Feed system,feed-system,feed_system,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
